domain	utterance	seqlogical
weather	Is it around 97 degree Celsius near Mumbai tonight	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 97 ] degree [SL:WEATHER_TEMPERATURE_UNIT Celsius ] near [SL:LOCATION Mumbai ] [SL:DATE_TIME tonight ] ]
weather	Temperature tonight near Paris fahrenheit	[IN:GET_WEATHER Temperature [SL:DATE_TIME tonight ] near [SL:LOCATION Paris ] [SL:WEATHER_TEMPERATURE_UNIT fahrenheit ] ]
weather	Will it be around 84 in degree fahrenheit out there next week	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 84 ] in degree [SL:WEATHER_TEMPERATURE_UNIT fahrenheit ] [SL:LOCATION out there ] [SL:DATE_TIME next week ] ]
weather	How hot will it be in Celsius this afternoon?	[IN:GET_WEATHER How hot will it be in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] [SL:DATE_TIME this afternoon ] ? ]
weather	What is a tornado watch	[IN:UNSUPPORTED_WEATHER What is a [SL:WEATHER_ATTRIBUTE tornado ] watch ]
weather	How hot is it Celsius?	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ? ]
weather	How warm is it at Sao Paulo degrees Celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it at [SL:LOCATION Sao Paulo ] degrees [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	How hot is it tomorrow morning at Palo Alto in Fahrenheit	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it [SL:DATE_TIME tomorrow morning ] at [SL:LOCATION Palo Alto ] in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	Tonight's weather in kelvin?	[IN:GET_WEATHER [SL:DATE_TIME Tonight ] 's weather in [SL:WEATHER_TEMPERATURE_UNIT kelvin ] ? ]
weather	How warm is it around San Francisco tonight in degrees C	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it around [SL:LOCATION San Francisco ] [SL:DATE_TIME tonight ] in degrees [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	What time does the sun rise	[IN:GET_SUNRISE What time does the sun rise ]
weather	Temperature near Boston tomorrow Fahrenheit	[IN:GET_WEATHER Temperature near [SL:LOCATION Boston ] [SL:DATE_TIME tomorrow ] [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	Today's temperature in Celsius, please.	[IN:GET_WEATHER [SL:DATE_TIME Today ] 's temperature in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] , please . ]
weather	Do the dark clouds mean it's a thunderstorm	[IN:UNSUPPORTED_WEATHER Do the dark [SL:WEATHER_ATTRIBUTE clouds ] mean it 's a [SL:WEATHER_ATTRIBUTE thunderstorm ] ]
weather	What was the most recent named Hurricane	[IN:UNSUPPORTED_WEATHER What was the most recent named [SL:WEATHER_ATTRIBUTE Hurricane ] ]
weather	How many tornadoes have struck Kansas this year	[IN:UNSUPPORTED_WEATHER How many tornadoes have struck Kansas [SL:DATE_TIME this year ] ]
weather	Will it be below 67 F in Seattle tomorrow morning	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 67 ] [SL:WEATHER_TEMPERATURE_UNIT F ] in [SL:LOCATION Seattle ] [SL:DATE_TIME tomorrow morning ] ]
weather	Is it around 77 in Fahrenheit near Boston tomorrow morning	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 77 ] in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] near [SL:LOCATION Boston ] [SL:DATE_TIME tomorrow morning ] ]
weather	How far is the nearest lightening strike	[IN:UNSUPPORTED_WEATHER How far is the nearest lightening strike ]
weather	What will the weather be like where Luke is at 4pm	[IN:UNSUPPORTED_WEATHER What will the weather be like where Luke is at 4 pm ]
weather	How warm is it tomorrow morning for Seattle in degrees C	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it [SL:DATE_TIME tomorrow morning ] for [SL:LOCATION Seattle ] in degrees [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	Temperature around Dehli next week Celsius	[IN:GET_WEATHER Temperature around [SL:LOCATION Dehli ] [SL:DATE_TIME next week ] [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	Is it going to be below 68 in Celsius karachi today	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 68 ] in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] [SL:LOCATION karachi ] [SL:DATE_TIME today ] ]
weather	what roads are flooded in Cherry Valley	[IN:UNSUPPORTED_WEATHER what roads are [SL:WEATHER_ATTRIBUTE flooded ] in [SL:LOCATION Cherry Valley ] ]
weather	what time is sunset	[IN:GET_SUNSET what time is sunset ]
weather	Is it above 90 degrees C at San Francisco today	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 90 ] degrees [SL:WEATHER_TEMPERATURE_UNIT C ] at [SL:LOCATION San Francisco ] [SL:DATE_TIME today ] ]
weather	Is it above 55 in degree fahrenheit mumbai next week	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 55 ] in degree [SL:WEATHER_TEMPERATURE_UNIT fahrenheit ] [SL:LOCATION mumbai ] [SL:DATE_TIME next week ] ]
weather	Is it going to be above 89 degree Celsius around Tokyo	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 89 ] degree [SL:WEATHER_TEMPERATURE_UNIT Celsius ] around [SL:LOCATION Tokyo ] ]
weather	What time will the sun rise tomorrow?	[IN:GET_SUNRISE What time will the sun rise [SL:DATE_TIME tomorrow ] ? ]
weather	Temperature at Karachi Celsius	[IN:GET_WEATHER Temperature at [SL:LOCATION Karachi ] [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	what is the average temperature in Boston for the summer	[IN:UNSUPPORTED_WEATHER what is the average temperature in [SL:LOCATION Boston ] [SL:DATE_TIME for the summer ] ]
weather	Will it be above 19 in degrees Fahrenheit in Manila next week	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 19 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] in [SL:LOCATION Manila ] [SL:DATE_TIME next week ] ]
weather	tell me local radar	[IN:GET_WEATHER tell me [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER local ] ] ] radar ]
weather	Is it going to be above 55 in degrees celcius near London next week	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 55 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT celcius ] near [SL:LOCATION London ] [SL:DATE_TIME next week ] ]
weather	How hot is it tonight inside in degrees Fahrenheit	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it [SL:DATE_TIME tonight ] [SL:LOCATION inside ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	What was the hottest temperature recorded in Miami	[IN:UNSUPPORTED_WEATHER What was the [SL:WEATHER_ATTRIBUTE hottest ] temperature recorded in Miami ]
weather	Will it be below 68 in degree c outside tomorrow	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 68 ] in degree [SL:WEATHER_TEMPERATURE_UNIT c ] outside [SL:DATE_TIME tomorrow ] ]
weather	How cold is it today new york in degree C	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it [SL:DATE_TIME today ] [SL:LOCATION new york ] in degree [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	Is it an ozone action day	[IN:UNSUPPORTED_WEATHER Is it an ozone action day ]
weather	Where are the warmest beaches	[IN:UNSUPPORTED_WEATHER Where are the [SL:WEATHER_ATTRIBUTE warmest ] beaches ]
weather	Is it going to be around 0 in degrees f around Seattle tomorrow	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 0 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT f ] around [SL:LOCATION Seattle ] [SL:DATE_TIME tomorrow ] ]
weather	Temperature in Boston tonight Celcius	[IN:GET_WEATHER Temperature in [SL:LOCATION Boston ] [SL:DATE_TIME tonight ] [SL:WEATHER_TEMPERATURE_UNIT Celcius ] ]
weather	Temperature today in Shanghai Fahrenheit	[IN:GET_WEATHER Temperature [SL:DATE_TIME today ] in [SL:LOCATION Shanghai ] [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	Will it be above 45 in degrees F for Paris tomorrow	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 45 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT F ] for [SL:LOCATION Paris ] [SL:DATE_TIME tomorrow ] ]
weather	Give me the temp in Fahrenheit	[IN:GET_WEATHER Give me the temp in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	WHAT IS THE POLLEN COUNT TODAY?	[IN:UNSUPPORTED_WEATHER WHAT IS THE [SL:WEATHER_ATTRIBUTE POLLEN COUNT ] [SL:DATE_TIME TODAY ] ? ]
weather	what is the difference in average temperature of tampa and miami	[IN:UNSUPPORTED_WEATHER what is the difference in average temperature of tampa and miami ]
weather	what is the pollen level right now	[IN:UNSUPPORTED_WEATHER what is the [SL:WEATHER_ATTRIBUTE pollen ] level right now ]
weather	How hot is it at Boston tomorrow morning in C	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it at [SL:LOCATION Boston ] [SL:DATE_TIME tomorrow morning ] in [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	is it above 30 celsius tomorrow	[IN:GET_WEATHER is it [SL:WEATHER_ATTRIBUTE above 30 ] [SL:WEATHER_TEMPERATURE_UNIT celsius ] [SL:DATE_TIME tomorrow ] ]
weather	Is it going to be around 100 C here tomorrow morning	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 100 ] [SL:WEATHER_TEMPERATURE_UNIT C ] [SL:LOCATION here ] [SL:DATE_TIME tomorrow morning ] ]
weather	Is the air quality bad today?	[IN:UNSUPPORTED_WEATHER Is the [SL:WEATHER_ATTRIBUTE air quality ] [SL:WEATHER_ATTRIBUTE bad ] [SL:DATE_TIME today ] ? ]
weather	What is a cold front	[IN:UNSUPPORTED_WEATHER What is a [SL:WEATHER_ATTRIBUTE cold ] front ]
weather	How cold is it next week at Shanghai in degrees celcius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it [SL:DATE_TIME next week ] at [SL:LOCATION Shanghai ] in degrees [SL:WEATHER_TEMPERATURE_UNIT celcius ] ]
weather	How hot does it get in Tempe Arizona at this time of the year	[IN:UNSUPPORTED_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] does it get in Tempe Arizona at this time of the year ]
weather	Temperature outside C	[IN:GET_WEATHER Temperature outside [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	What does it mean if we are under a tornado warning	[IN:UNSUPPORTED_WEATHER What does it mean if we are under a tornado warning ]
weather	how cold does it get in Florida during the winter	[IN:UNSUPPORTED_WEATHER how [SL:WEATHER_ATTRIBUTE cold ] does it get in [SL:LOCATION Florida ] [SL:DATE_TIME during the winter ] ]
weather	How hot is it tonight at Shanghai in degrees Fahrenheit	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it [SL:DATE_TIME tonight ] at [SL:LOCATION Shanghai ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	What is the temperature in Celcius	[IN:GET_WEATHER What is the temperature in [SL:WEATHER_TEMPERATURE_UNIT Celcius ] ]
weather	Temperature mumbai tonight fahrenheit	[IN:GET_WEATHER Temperature [SL:LOCATION mumbai ] [SL:DATE_TIME tonight ] [SL:WEATHER_TEMPERATURE_UNIT fahrenheit ] ]
weather	Is it above 93 degrees celsius at Madrid next week	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 93 ] degrees [SL:WEATHER_TEMPERATURE_UNIT celsius ] at [SL:LOCATION Madrid ] [SL:DATE_TIME next week ] ]
weather	Is it going to be above 56 in degrees Celsius here	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 56 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Celsius ] [SL:LOCATION here ] ]
weather	What time is the sunset on Friday	[IN:GET_SUNSET What time is the sunset [SL:DATE_TIME on Friday ] ]
weather	please tell me when it should start getting dark	[IN:GET_SUNSET please tell me when it should start getting dark ]
weather	What's the weather like in Cincinnati in November	[IN:UNSUPPORTED_WEATHER What 's the weather like in [SL:LOCATION Cincinnati ] [SL:DATE_TIME in November ] ]
weather	Will it be around 25 in degrees Fahrenheit tokyo tomorrow morning	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 25 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] [SL:LOCATION tokyo ] [SL:DATE_TIME tomorrow morning ] ]
weather	Temperature next week for Paris Celsius	[IN:GET_WEATHER Temperature [SL:DATE_TIME next week ] for [SL:LOCATION Paris ] [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	Request temperature in Celsius	[IN:GET_WEATHER Request temperature in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	Will it be above 93 in Fahrenheit around Dehli tomorrow	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 93 ] in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] around [SL:LOCATION Dehli ] [SL:DATE_TIME tomorrow ] ]
weather	What's the average temperature in Cozumel for the month of August	[IN:UNSUPPORTED_WEATHER What 's the average temperature in [SL:LOCATION Cozumel ] [SL:DATE_TIME for the month ] of [SL:LOCATION August ] ]
weather	Will it be below 46 in Celsius for Houston tonight	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 46 ] in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] for [SL:LOCATION Houston ] [SL:DATE_TIME tonight ] ]
weather	How warm is it this weekend sao paulo in degrees celcius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it [SL:DATE_TIME this weekend ] [SL:LOCATION sao paulo ] in degrees [SL:WEATHER_TEMPERATURE_UNIT celcius ] ]
weather	How cold is it sao paulo tonight in degrees Fahrenheit	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it [SL:LOCATION sao paulo ] [SL:DATE_TIME tonight ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	Temperature at New York today Celsius	[IN:GET_WEATHER Temperature at [SL:LOCATION New York ] [SL:DATE_TIME today ] [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	Temperature tomorrow morning celcius	[IN:GET_WEATHER Temperature [SL:DATE_TIME tomorrow morning ] [SL:WEATHER_TEMPERATURE_UNIT celcius ] ]
weather	Temperature tomorrow near Boston F	[IN:GET_WEATHER Temperature [SL:DATE_TIME tomorrow ] near [SL:LOCATION Boston ] [SL:WEATHER_TEMPERATURE_UNIT F ] ]
weather	When time does the sunrise in New York	[IN:GET_SUNRISE When time does the sunrise in [SL:LOCATION New York ] ]
weather	what time is the sunrise	[IN:GET_SUNRISE what time is the sunrise ]
weather	Temperature out there Celsius	[IN:GET_WEATHER Temperature [SL:LOCATION out there ] [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	When was the first snow last year	[IN:UNSUPPORTED_WEATHER When was the first [SL:WEATHER_ATTRIBUTE snow ] [SL:DATE_TIME last year ] ]
weather	Temperature tonight near Karachi Fahrenheit	[IN:GET_WEATHER Temperature [SL:DATE_TIME tonight ] near [SL:LOCATION Karachi ] [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	Is it around 80 in F near Mumbai this weekend	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 80 ] in [SL:WEATHER_TEMPERATURE_UNIT F ] near [SL:LOCATION Mumbai ] [SL:DATE_TIME this weekend ] ]
weather	How cold is it tomorrow at New York in degrees C	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it [SL:DATE_TIME tomorrow ] at [SL:LOCATION New York ] in degrees [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	Temperature this weekend fahrenheit	[IN:GET_WEATHER Temperature [SL:DATE_TIME this weekend ] [SL:WEATHER_TEMPERATURE_UNIT fahrenheit ] ]
weather	How many Celsius tonight ?	[IN:GET_WEATHER How many [SL:WEATHER_TEMPERATURE_UNIT Celsius ] [SL:DATE_TIME tonight ] ? ]
weather	When is sunrise on Saturday?	[IN:GET_SUNRISE When is sunrise [SL:DATE_TIME on Saturday ] ? ]
weather	What time is sundown?	[IN:GET_SUNSET What time is sundown ? ]
weather	What is the temperature in Celsius?	[IN:GET_WEATHER What is the temperature in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ? ]
weather	Tropical storm Gert	[IN:UNSUPPORTED_WEATHER Tropical [SL:WEATHER_ATTRIBUTE storm ] Gert ]
weather	How warm is it outside tomorrow morning in degrees celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it outside [SL:DATE_TIME tomorrow morning ] in degrees [SL:WEATHER_TEMPERATURE_UNIT celsius ] ]
weather	when was the last time it snowed in North Carolina	[IN:UNSUPPORTED_WEATHER when was the last time it [SL:WEATHER_ATTRIBUTE snowed ] in North Carolina ]
weather	What is the lowest temperature in history in Alaska	[IN:UNSUPPORTED_WEATHER What is the lowest temperature in history in [SL:LOCATION Alaska ] ]
weather	when is the best weather time to take a carribbean cruise	[IN:UNSUPPORTED_WEATHER when is the best weather time to take a carribbean cruise ]
weather	Do we have any severe weather advisories right now	[IN:UNSUPPORTED_WEATHER Do we have any severe weather advisories right now ]
weather	how should i dress	[IN:UNSUPPORTED_WEATHER how should i dress ]
weather	Is it around 100 in F around Boston next week	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 100 ] in [SL:WEATHER_TEMPERATURE_UNIT F ] around [SL:LOCATION Boston ] [SL:DATE_TIME next week ] ]
weather	Temperature here tonight F	[IN:GET_WEATHER Temperature [SL:LOCATION here ] [SL:DATE_TIME tonight ] [SL:WEATHER_TEMPERATURE_UNIT F ] ]
weather	in centimeters, how much rain will we be getting tonight	[IN:GET_WEATHER in [SL:MEASUREMENT_UNIT centimeters ] , how much [SL:WEATHER_ATTRIBUTE rain ] will we be getting [SL:DATE_TIME tonight ] ]
weather	Is it going to be around 93 in degrees Fahrenheit near Beijing tomorrow	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 93 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] near [SL:LOCATION Beijing ] [SL:DATE_TIME tomorrow ] ]
weather	compare the weather this Christmas to last Christmas?	[IN:UNSUPPORTED_WEATHER compare the weather this Christmas to last Christmas ? ]
weather	Where is it summer all year round	[IN:UNSUPPORTED_WEATHER Where is it [SL:DATE_TIME summer all year ] round ]
weather	Should I get the paddling pool out?	[IN:UNSUPPORTED_WEATHER Should I get the paddling pool out ? ]
weather	What time is tonight's sunset	[IN:GET_SUNSET What time is [SL:DATE_TIME tonight ] 's sunset ]
weather	what's the radar look like in my area	[IN:GET_WEATHER what 's the radar look like in [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_USER my area ] ] ] ]
weather	What is the pollen count	[IN:UNSUPPORTED_WEATHER What is the [SL:WEATHER_ATTRIBUTE pollen count ] ]
weather	Is it below 70 degrees Celsius around Shanghai tomorrow	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE below ] [SL:WEATHER_ATTRIBUTE 70 ] degrees [SL:WEATHER_TEMPERATURE_UNIT Celsius ] around [SL:LOCATION Shanghai ] [SL:DATE_TIME tomorrow ] ]
weather	Will it be above 17 C inside tonight	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 17 ] [SL:WEATHER_TEMPERATURE_UNIT C ] [SL:LOCATION inside ] [SL:DATE_TIME tonight ] ]
weather	Can I  swim in the outdoor pool today?	[IN:UNSUPPORTED_WEATHER Can I swim in the outdoor pool today ? ]
weather	How warm is it tonight for Madrid in degree Fahrenheit	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE warm ] is it [SL:DATE_TIME tonight ] for [SL:LOCATION Madrid ] in degree [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	when will winter start	[IN:UNSUPPORTED_WEATHER when will [SL:DATE_TIME winter ] start ]
weather	How many mm of rain is expected?	[IN:UNSUPPORTED_WEATHER How many mm of [SL:WEATHER_ATTRIBUTE rain ] is expected ? ]
weather	Temperature in Celsius for today?	[IN:GET_WEATHER Temperature in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] [SL:DATE_TIME for today ] ? ]
weather	How hot is it tonight for Beijing in degrees Celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it [SL:DATE_TIME tonight ] for [SL:LOCATION Beijing ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	When does the sun set today?	[IN:GET_SUNSET When does the sun set [SL:DATE_TIME today ] ? ]
weather	What time does the sun rise today	[IN:GET_SUNRISE What time does the sun rise [SL:DATE_TIME today ] ]
weather	How much has it rained today	[IN:UNSUPPORTED_WEATHER How much has it [SL:WEATHER_ATTRIBUTE rained ] [SL:DATE_TIME today ] ]
