domain	utterance	seqlogical
reminder	delete my dinner date reminder with max	[IN:DELETE_REMINDER delete [SL:PERSON_REMINDED my ] [SL:TODO dinner date ] reminder [SL:TODO [IN:GET_TODO with [SL:ATTENDEE max ] ] ] ]
reminder	Remind my husband to pick up my prescription tomorrow.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION husband ] ] ] to [SL:TODO pick up my prescription ] [SL:DATE_TIME tomorrow ] . ]
reminder	Please remind me to email Dan tonight at 9 pm.	[IN:CREATE_REMINDER Please remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT Dan ] ] ] [SL:DATE_TIME tonight at 9 pm ] . ]
reminder	How many reminders do I have for March?	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have [SL:DATE_TIME for March ] ? ]
reminder	Change my reminder for tomorrow.	[IN:UPDATE_REMINDER Change [SL:PERSON_REMINDED my ] reminder [SL:DATE_TIME for tomorrow ] . ]
reminder	Change the reminder for Live PD to once weekly.	[IN:UPDATE_REMINDER Change the reminder for [SL:TODO Live PD ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY once weekly ] ] ] . ]
reminder	when is my next appt reminder?	[IN:GET_REMINDER_DATE_TIME when is [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] [SL:TODO appt ] reminder ? ]
reminder	how many reminders do I have set for August 30?	[IN:GET_REMINDER_AMOUNT how many reminders do [SL:PERSON_REMINDED I ] have set [SL:DATE_TIME for August 30 ] ? ]
reminder	Show me my latest reminder about the show I wanted to see next week	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Show ] me [SL:PERSON_REMINDED my ] [SL:ORDINAL latest ] reminder about [SL:TODO the show I wanted to see ] [SL:DATE_TIME next week ] ]
reminder	Delete the alert on my reminder for a playdate with Kim tomorrow.	[IN:DELETE_REMINDER Delete the alert on [SL:PERSON_REMINDED my ] reminder for [SL:TODO [IN:GET_TODO [SL:TODO a playdate ] with [SL:ATTENDEE Kim ] ] ] [SL:DATE_TIME tomorrow ] . ]
reminder	Add Melinda to dining group reminder.	[IN:UPDATE_REMINDER Add [SL:PERSON_REMINDED_ADDED Melinda ] to [SL:PERSON_REMINDED dining ] group reminder . ]
reminder	Remind me to text mom the address to the party tonight.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION mom ] ] ] [SL:CONTENT_EXACT [IN:GET_EVENT the address to [SL:CATEGORY_EVENT the party ] ] ] ] ] [SL:DATE_TIME tonight ] . ]
reminder	where is the location for tomorrow's breakfast reminder?	[IN:GET_REMINDER_LOCATION where is the location for [SL:TODO [IN:GET_TODO [SL:DATE_TIME tomorrow ] 's [SL:TODO breakfast ] ] ] reminder ? ]
reminder	Change my diet meal reminders from 3 hours to 2 1/2 hours daily.	[IN:UPDATE_REMINDER Change [SL:PERSON_REMINDED my ] [SL:TODO diet meal ] reminders [SL:DATE_TIME from 3 hours ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME to 2 1 / 2 hours ] [SL:FREQUENCY daily ] ] ] . ]
reminder	Delete all reminders with Gary in them.	[IN:DELETE_REMINDER Delete [SL:AMOUNT all ] reminders [SL:TODO [IN:GET_TODO with [SL:ATTENDEE Gary ] ] ] in them . ]
reminder	Remind me to reply to Amy that we will be able to attend the surprise party for Lori.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE reply to [SL:RECIPIENT Amy ] that [SL:CONTENT_EXACT we will be able to attend the surprise party for Lori ] ] ] . ]
reminder	Help me set an appointment reminder for my interview at 2pm	[IN:HELP_REMINDER Help me set an appointment reminder for my interview at 2 pm ]
reminder	remove the reminder to text my sister	[IN:DELETE_REMINDER remove the reminder to [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] ] ] ]
reminder	change my patch reminder from every 3 days to every 4 days	[IN:UPDATE_REMINDER change [SL:PERSON_REMINDED my ] [SL:TODO patch ] reminder [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME from [SL:FREQUENCY every 3 days ] ] ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY every 4 days ] ] ] ]
reminder	Remind me to text Tony back today in about 15 minutes, please.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT Tony ] ] ] back [SL:DATE_TIME today in about 15 minutes ] ] ] , please . ]
reminder	Set up a weekly reminder with my meetings with Shannon	[IN:CREATE_REMINDER Set up a [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] reminder with [SL:TODO [IN:GET_TODO [SL:TODO my meetings ] with [SL:ATTENDEE Shannon ] ] ] ]
reminder	How many days left till my dentist appointment reminder	[IN:GET_REMINDER_DATE_TIME How many days left till [SL:PERSON_REMINDED my ] [SL:TODO dentist appointment ] reminder ]
reminder	update reminder for dinner tomorrow	[IN:UPDATE_REMINDER update reminder for [SL:TODO dinner ] [SL:DATE_TIME tomorrow ] ]
reminder	Update tomorrow's reminder to include sending a text to Bob	[IN:UPDATE_REMINDER_TODO Update [SL:DATE_TIME tomorrow ] 's reminder to include [SL:TODO_NEW [IN:SEND_MESSAGE sending a text to [SL:RECIPIENT Bob ] ] ] ]
reminder	set a reminder in 2 hours to text my sister	[IN:CREATE_REMINDER set a reminder [SL:DATE_TIME in 2 hours ] to [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] ] ] ]
reminder	How do I see all my reminders for the cancer walk fundraiser starting on Monday	[IN:HELP_REMINDER How do I see all my reminders for the cancer walk fundraiser starting on Monday ]
reminder	Change the reminder for John and not Tim.	[IN:UPDATE_REMINDER Change the reminder for [SL:PERSON_REMINDED_ADDED John ] and not [SL:PERSON_REMINDED_REMOVED Tim ] . ]
reminder	Remind me to text hayden ""Happy Birthday"" at Midnight on 9/7	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT hayden ] " " [SL:CONTENT_EXACT Happy Birthday ] ] " " ] [SL:DATE_TIME at Midnight on 9 / 7 ] ]
reminder	I want to add eggs to the 6 pm reminder to get groceries.	[IN:UPDATE_REMINDER_TODO I want to add [SL:TODO_NEW eggs ] to the [SL:DATE_TIME 6 pm ] reminder to [SL:TODO get groceries ] . ]
reminder	When's my next reminder, and what is it for and for who?	[IN:GET_REMINDER When 's [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] reminder , and what is it for and for who ? ]
reminder	when is my next meet up reminder	[IN:GET_REMINDER_DATE_TIME when is [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] [SL:TODO meet up ] reminder ]
reminder	Show me how to cancel reminders manually.	[IN:HELP_REMINDER Show me how to cancel reminders manually . ]
reminder	Make that lunch date reminder with David for next Friday instead of Wednesday.	[IN:UPDATE_REMINDER_DATE_TIME Make that [SL:TODO lunch date ] reminder with [SL:ATTENDEE David ] [SL:DATE_TIME_NEW for next Friday ] instead [SL:DATE_TIME of Wednesday ] . ]
reminder	Add review our bills to Bill's financial data reminder list.	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW review our bills ] to [SL:PERSON_REMINDED Bill ] 's [SL:TODO financial data ] reminder list . ]
reminder	update my payroll reminder to biweekly fridays instead of monthly	[IN:UPDATE_REMINDER update [SL:PERSON_REMINDED my ] [SL:TODO payroll ] reminder [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY biweekly ] [SL:DATE_TIME fridays ] ] ] instead [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME of [SL:FREQUENCY monthly ] ] ] ]
reminder	Remind my sister to pick up my daughter at 2pm; alert 20 minutes beforehand	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] to [SL:TODO [IN:GET_TODO [SL:TODO pick up my daughter ] [SL:DATE_TIME at 2 pm ] ] ] ; alert [SL:DATE_TIME 20 minutes beforehand ] ]
reminder	Please delete all reminders for lunch with Shirley.	[IN:DELETE_REMINDER Please delete [SL:AMOUNT all ] reminders for [SL:TODO [IN:GET_TODO [SL:TODO lunch ] with [SL:ATTENDEE Shirley ] ] ] . ]
reminder	Add pick up Ben's birthday cake to my errand reminders for tomorrow.	[IN:UPDATE_REMINDER_TODO Add [SL:TODO_NEW pick up Ben 's birthday cake ] to [SL:PERSON_REMINDED my ] [SL:TODO errand ] reminders [SL:DATE_TIME for tomorrow ] . ]
reminder	Set up a reminder for my sister to visit her friend at 3 on sunday	[IN:CREATE_REMINDER Set up a reminder for [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] to [SL:TODO visit her friend ] [SL:DATE_TIME at 3 on sunday ] ]
reminder	I want to add Dave to the reminder for our meeting this afternoon	[IN:UPDATE_REMINDER [SL:PERSON_REMINDED I ] want to add [SL:PERSON_REMINDED_ADDED Dave ] to the reminder for [SL:TODO our meeting ] [SL:DATE_TIME this afternoon ] ]
reminder	When are the camping reminders for this summer?	[IN:GET_REMINDER_DATE_TIME When are the [SL:TODO camping ] reminders [SL:DATE_TIME for this summer ] ? ]
reminder	Tell me what my next reminder is	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER Tell ] me what [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] reminder is ]
reminder	Remind me to workout with Jo tomorrow at 6am.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO workout ] with [SL:ATTENDEE Jo ] ] ] [SL:DATE_TIME tomorrow at 6 am ] . ]
reminder	Delete the last reminder I set.	[IN:DELETE_REMINDER Delete the [SL:ORDINAL last ] reminder [SL:PERSON_REMINDED I ] set . ]
reminder	Add Lindsey to all reminders related to Ava's soccer games	[IN:UPDATE_REMINDER Add [SL:PERSON_REMINDED_ADDED Lindsey ] to [SL:AMOUNT all ] reminders related to [SL:TODO Ava 's soccer games ] ]
reminder	Update today's chores reminders to add kitchen duties.	[IN:UPDATE_REMINDER_TODO Update [SL:DATE_TIME today ] 's [SL:TODO chores ] reminders to add [SL:TODO_NEW kitchen duties ] . ]
reminder	Update the reminder to send invoices to the last Friday of every month	[IN:UPDATE_REMINDER Update the reminder to [SL:TODO send invoices ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME to the last Friday ] of [SL:FREQUENCY every month ] ] ] ]
reminder	Can you change my bedtime reminder?	[IN:UPDATE_REMINDER Can you change [SL:PERSON_REMINDED my ] [SL:TODO bedtime ] reminder ? ]
reminder	Please give me the locations of my next three reminders on Friday September 5th 2018 so I might get directions to each.	[IN:GET_REMINDER_LOCATION Please give me the locations of [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] [SL:AMOUNT three ] reminders [SL:DATE_TIME on Friday September 5th 2018 ] so I might get directions to each . ]
reminder	Change my reminder for darts to karaoke night.	[IN:UPDATE_REMINDER_TODO Change [SL:PERSON_REMINDED my ] reminder for [SL:TODO darts ] to [SL:TODO_NEW karaoke night ] . ]
reminder	remind me to send Cherise an email on sunday at 10p	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE send [SL:RECIPIENT Cherise ] an email ] ] [SL:DATE_TIME on sunday at 10p ] ]
reminder	Change the reminder to send a Best of Luck email to Vrinda from the 20th to the 24th.	[IN:UPDATE_REMINDER_DATE_TIME Change the reminder to [SL:TODO [IN:SEND_MESSAGE send a [SL:CONTENT_EXACT Best of Luck ] email to [SL:RECIPIENT Vrinda ] ] ] [SL:DATE_TIME from the 20th ] [SL:DATE_TIME_NEW to the 24th ] . ]
reminder	show me next weekend reminders with joann	[IN:GET_REMINDER [SL:METHOD_RETRIEVAL_REMINDER show ] [SL:PERSON_REMINDED me ] [SL:DATE_TIME next weekend ] reminders [SL:TODO [IN:GET_TODO with [SL:ATTENDEE joann ] ] ] ]
reminder	Remind me to email Bob	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT Bob ] ] ] ]
reminder	Do I have any reminders with my sister during sunset?	[IN:GET_REMINDER Do [SL:PERSON_REMINDED I ] have any reminders [SL:TODO [IN:GET_TODO with [SL:ATTENDEE [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] ] ] [SL:DATE_TIME during sunset ] ? ]
reminder	Update the monthly pool tournament reminder to the last Saturday of every month.	[IN:UPDATE_REMINDER Update the [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY monthly ] ] ] [SL:TODO pool tournament ] reminder [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME to the last Saturday ] of [SL:FREQUENCY every month ] ] ] . ]
reminder	Is there away to pull a list off all the reminders I have missed in the past year	[IN:HELP_REMINDER Is there away to pull a list off all the reminders I have missed in the past year ]
reminder	How do I see reminders for last week?	[IN:HELP_REMINDER How do I see reminders for last week ? ]
reminder	when is my next reminder about the pool maintenance	[IN:GET_REMINDER_DATE_TIME when is [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] reminder about [SL:TODO the pool maintenance ] ]
reminder	Set a reminder for me to make an appointment with my eye doctor for next week	[IN:CREATE_REMINDER Set a reminder for [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO make an appointment ] with [SL:ATTENDEE my eye doctor ] ] ] [SL:DATE_TIME for next week ] ]
reminder	remind mom to meet me at 3 tomorrow	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:TYPE_RELATION mom ] ] ] to [SL:TODO meet me ] [SL:DATE_TIME at 3 tomorrow ] ]
reminder	Remind me to email project details to operations division tomorrow.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE email [SL:CONTENT_EXACT project details ] to [SL:RECIPIENT operations division ] ] ] [SL:DATE_TIME tomorrow ] . ]
reminder	Remind dad to take his medication every morning at 6.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:TYPE_RELATION dad ] ] ] to [SL:TODO take his medication ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every morning ] [SL:DATE_TIME at 6 ] ] ] . ]
reminder	Please change my reminder about brunch with my cousins to weekly.	[IN:UPDATE_REMINDER Please change [SL:PERSON_REMINDED my ] reminder about [SL:TODO brunch ] with [SL:ATTENDEE [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION cousins ] ] ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY weekly ] ] ] . ]
reminder	remind me at 3pm that I am going for a walk with my sister today	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME at 3 pm ] that I am [SL:TODO [IN:GET_TODO [SL:TODO going for a walk ] with [SL:ATTENDEE [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] [SL:DATE_TIME today ] ] ] ]
reminder	Tell the reminder when to change the air-filter for the apartment.	[IN:GET_REMINDER_DATE_TIME [SL:METHOD_RETRIEVAL_REMINDER Tell ] the reminder when to [SL:TODO change the air - filter for the apartment ] . ]
reminder	When did I set my reminder to water the plants?	[IN:GET_REMINDER_DATE_TIME When did I set [SL:PERSON_REMINDED my ] reminder to [SL:TODO water the plants ] ? ]
reminder	Set up reminder to email Lauren at 5 pm	[IN:CREATE_REMINDER Set up reminder to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT Lauren ] ] ] [SL:DATE_TIME at 5 pm ] ]
reminder	When is my next reminder for school volunteerin?	[IN:GET_REMINDER_DATE_TIME When is [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] reminder for [SL:TODO school volunteerin ] ? ]
reminder	Change the reminder to email my landlord to Sunday	[IN:UPDATE_REMINDER_DATE_TIME Change the reminder to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT my landlord ] ] ] [SL:DATE_TIME_NEW to Sunday ] ]
reminder	Do I have any reminder set for Wednesday for the dinner with Pam?	[IN:GET_REMINDER Do [SL:PERSON_REMINDED I ] have any reminder set [SL:DATE_TIME for Wednesday ] for [SL:TODO [IN:GET_TODO [SL:TODO the dinner ] with [SL:ATTENDEE Pam ] ] ] ? ]
reminder	How do I see all my reminders for next year?	[IN:HELP_REMINDER How do I see all my reminders for next year ? ]
reminder	i need to schedule a meeting with my accountant next week, remind me tomorrow	[IN:CREATE_REMINDER i need to [SL:TODO [IN:GET_TODO [SL:TODO schedule a meeting ] with [SL:ATTENDEE my accountant ] [SL:DATE_TIME next week ] ] ] , remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME tomorrow ] ]
reminder	Delete the last two reminders on my list	[IN:DELETE_REMINDER Delete the [SL:ORDINAL last ] [SL:AMOUNT two ] reminders on [SL:PERSON_REMINDED my ] list ]
reminder	Delete reminder, dinner with mom and dad.	[IN:DELETE_REMINDER Delete reminder , [SL:TODO [IN:GET_TODO [SL:TODO dinner ] with [SL:ATTENDEE [IN:GET_CONTACT [SL:TYPE_RELATION mom ] ] ] and [SL:ATTENDEE [IN:GET_CONTACT [SL:TYPE_RELATION dad ] ] ] ] ] . ]
reminder	Remind me to text Marisa ""Happy Birthday"" on April 2nd.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT Marisa ] " " [SL:CONTENT_EXACT Happy Birthday ] ] " " ] [SL:DATE_TIME on April 2nd ] . ]
reminder	Can you let me know when my oil change reminder is set for?	[IN:GET_REMINDER_DATE_TIME Can you let me know when [SL:PERSON_REMINDED my ] [SL:TODO oil change ] reminder is set for ? ]
reminder	Where is the reminder for my dinner date with bff?	[IN:GET_REMINDER Where is the reminder for [SL:TODO [IN:GET_TODO [SL:TODO my dinner date ] with [SL:ATTENDEE bff ] ] ] ? ]
reminder	Where does tomorrow's reminder say I need to meet up with Tammy?	[IN:GET_REMINDER_LOCATION Where does [SL:DATE_TIME tomorrow ] 's reminder say [SL:PERSON_REMINDED I ] need to [SL:TODO [IN:GET_TODO [SL:TODO meet up ] with [SL:ATTENDEE Tammy ] ] ] ? ]
reminder	can you remind my sister to send our mom a birthday card	[IN:CREATE_REMINDER can you remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] to [SL:TODO send our mom a birthday card ] ]
reminder	What time is my next reminder?	[IN:GET_REMINDER_DATE_TIME What time is [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] reminder ? ]
reminder	Reminder, when do we have that alert set for the data entry job?	[IN:GET_REMINDER_DATE_TIME Reminder , when do [SL:PERSON_REMINDED we ] have that alert set for [SL:TODO the data entry job ] ? ]
reminder	Remind my brother to buy that gift for mom's birthday.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION brother ] ] ] to [SL:TODO buy that gift for mom 's birthday ] . ]
reminder	What day is the reminder for Jenny's hair appointment set for?	[IN:GET_REMINDER_DATE_TIME What day is the reminder for [SL:TODO Jenny 's hair appointment ] set for ? ]
reminder	Remind me to text Mari tomorrow with baby updates.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT Mari ] ] ] [SL:DATE_TIME tomorrow ] [SL:TODO with baby updates ] ] ] . ]
reminder	Remind me to send a message to Jill about her project today.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE send a message to [SL:RECIPIENT Jill ] about [SL:CONTENT_EXACT her project ] ] ] [SL:DATE_TIME today ] . ]
reminder	Show me the location of the next boys   reminder meet up that i have planned	[IN:GET_REMINDER_LOCATION [SL:METHOD_RETRIEVAL_REMINDER Show ] [SL:PERSON_REMINDED me ] the location of the [SL:ORDINAL next ] [SL:TODO boys ] reminder [SL:TODO meet up ] that i have planned ]
reminder	How many reminders do I have today?	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have [SL:DATE_TIME today ] ? ]
reminder	Update my reminder to buy pizza instead of Chinese food for dinner tonight.	[IN:UPDATE_REMINDER_TODO Update [SL:PERSON_REMINDED my ] reminder to [SL:TODO_NEW buy pizza ] instead of [SL:TODO Chinese food for dinner ] [SL:DATE_TIME tonight ] . ]
reminder	Send my brother a reminder we are coming next week with our flight number.	[IN:CREATE_REMINDER Send [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION brother ] ] ] a reminder [SL:TODO [IN:GET_TODO [SL:TODO we are coming ] [SL:DATE_TIME next week ] [SL:TODO with our flight number ] ] ] . ]
reminder	Set bedtime reminder for my son starting August 20th.	[IN:CREATE_REMINDER Set [SL:TODO bedtime ] reminder for [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION son ] ] ] [SL:DATE_TIME starting August 20th ] . ]
